# Autódromo José Carlos Pace (Interlagos) — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
234.8859,60.6828,-227.2846,0.0000,0.000,6.221,6.424,1.0000
239.8818,61.9984,-232.1041,0.0000,0.000,6.211,6.411,1.0000
244.8788,63.3103,-236.9258,0.0000,0.000,6.201,6.397,1.0000
249.8773,64.6178,-241.7503,0.0000,0.000,6.191,6.383,1.0000
254.8781,65.9201,-246.5785,0.0000,0.000,6.181,6.370,1.0000
259.8815,67.2169,-251.4110,0.0000,0.000,6.170,6.356,1.0000
264.8864,68.5200,-256.2433,0.0000,0.000,6.160,6.342,1.0000
269.8898,69.8573,-261.0646,0.0000,0.000,6.150,6.328,1.0000
274.8889,71.2576,-265.8636,0.0000,0.000,6.140,6.315,1.0000
279.8824,72.7497,-270.6289,0.0000,0.000,5.889,6.009,1.0000
284.8707,74.3626,-275.3494,0.0000,0.000,5.555,5.604,1.0000
289.8568,76.1251,-280.0135,0.0000,0.000,5.222,5.198,1.0000
294.8402,78.0816,-284.5968,0.0000,0.000,4.564,5.269,1.0000
299.8075,80.3393,-289.0214,0.0000,0.000,4.842,4.877,1.0000
304.7752,82.9475,-293.2494,0.0000,0.000,4.891,4.818,1.0000
309.7809,85.6692,-297.4504,0.0000,0.000,4.829,4.883,1.0000
314.8192,88.3829,-301.6954,0.0000,0.000,4.909,4.908,1.0000
319.8517,91.2102,-305.8587,0.0000,0.000,5.072,4.911,1.0000
324.8543,94.2888,-309.8018,0.0000,0.000,5.177,5.216,1.0000
329.8252,97.7144,-313.4040,0.0000,0.000,5.256,5.655,1.0000
334.7609,101.4889,-316.5841,0.0000,0.000,5.286,6.329,1.0000
339.6712,105.6017,-319.2667,0.0000,0.000,5.969,6.460,1.0000
344.5881,110.0398,-321.3830,0.0000,0.000,6.780,6.407,1.0000
349.5637,114.7575,-322.9642,0.0000,0.000,6.950,6.668,1.0000
354.6235,119.6842,-324.1175,0.0000,0.000,6.972,7.027,1.0000
359.7543,124.7473,-324.9476,0.0000,0.000,6.949,7.295,1.0000
364.8613,129.8345,-325.3976,0.0000,0.000,7.046,7.200,1.0000
369.8121,134.7815,-325.2036,0.0000,0.000,6.662,7.194,1.0000
374.5837,139.4209,-324.0882,0.0000,0.000,6.163,6.954,1.0000
379.3428,143.6131,-321.8356,0.0000,0.000,6.021,6.376,1.0000
384.2927,147.4154,-318.6663,0.0000,0.000,6.169,6.090,1.0000
389.4072,150.9701,-314.9891,0.0000,0.000,6.169,6.123,1.0000
394.5303,154.4148,-311.1970,0.0000,0.000,6.170,6.157,1.0000
399.5884,157.8192,-307.4561,0.0000,0.000,6.170,6.191,1.0000
404.5956,161.2027,-303.7650,0.0000,0.000,6.171,6.225,1.0000
409.5683,164.5835,-300.1183,0.0000,0.000,6.171,6.258,1.0000
414.5231,167.9799,-296.5108,0.0000,0.000,6.172,6.292,1.0000
419.4767,171.4100,-292.9370,0.0000,0.000,6.203,6.230,1.0000
424.4462,174.8923,-289.3916,0.0000,0.000,6.252,6.105,1.0000
429.4428,178.4513,-285.8845,0.0000,0.000,6.330,6.008,1.0000
434.4403,182.1576,-282.5322,0.0000,0.000,6.688,6.184,1.0000
439.4167,186.1015,-279.4973,0.0000,0.000,7.047,6.361,1.0000
444.3940,190.3729,-276.9423,0.0000,0.000,6.883,6.537,1.0000
449.4181,194.9957,-274.9746,0.0000,0.000,6.712,6.701,1.0000
454.4699,199.8522,-273.5837,0.0000,0.000,6.537,6.706,1.0000
459.4949,204.8066,-272.7438,0.0000,0.000,6.449,6.367,1.0000
464.4269,209.7323,-272.4955,0.0000,0.000,6.513,5.435,1.0000
469.2751,214.5385,-273.1323,0.0000,0.000,6.307,5.385,1.0000
474.2014,219.1610,-274.8356,0.0000,0.000,5.972,5.768,1.0000
479.2135,223.6041,-277.1548,0.0000,0.000,5.989,5.857,1.0000
484.2186,227.9114,-279.7041,0.0000,0.000,6.006,5.946,1.0000
489.2209,232.1553,-282.3522,0.0000,0.000,6.023,6.036,1.0000
494.2230,236.4095,-284.9833,0.0000,0.000,6.041,6.125,1.0000
499.2264,240.7251,-287.5151,0.0000,0.000,6.058,6.215,1.0000
504.2303,245.1052,-289.9344,0.0000,0.000,6.075,6.304,1.0000
509.2335,249.5472,-292.2368,0.0000,0.000,6.065,6.346,1.0000
514.2352,254.0484,-294.4177,0.0000,0.000,6.041,6.366,1.0000
519.2347,258.6061,-296.4725,0.0000,0.000,6.017,6.386,1.0000
524.2316,263.2177,-298.3967,0.0000,0.000,5.992,6.406,1.0000
529.2258,267.8805,-300.1857,0.0000,0.000,5.986,6.452,1.0000
534.2175,272.5918,-301.8351,0.0000,0.000,6.000,6.530,1.0000
539.2072,277.3490,-303.3402,0.0000,0.000,6.014,6.607,1.0000
544.1955,282.1494,-304.6965,0.0000,0.000,6.270,6.504,1.0000
549.1837,286.9904,-305.8994,0.0000,0.000,6.557,6.377,1.0000
554.1732,291.8692,-306.9445,0.0000,0.000,6.719,6.293,1.0000
559.1658,296.7832,-307.8271,0.0000,0.000,6.585,6.311,1.0000
564.1631,301.7290,-308.5431,0.0000,0.000,6.450,6.329,1.0000
569.1637,306.6996,-309.0893,0.0000,0.000,6.286,6.441,1.0000
574.1658,311.6878,-309.4630,0.0000,0.000,6.101,6.618,1.0000
579.1680,316.6860,-309.6615,0.0000,0.000,5.978,6.706,1.0000
584.1689,321.6868,-309.6820,0.0000,0.000,6.001,6.580,1.0000
589.1674,326.6828,-309.5216,0.0000,0.000,6.023,6.453,1.0000
594.1629,331.6665,-309.1776,0.0000,0.000,6.048,6.406,1.0000
599.1551,336.6304,-308.6472,0.0000,0.000,6.073,6.401,1.0000
604.1439,341.5670,-307.9277,0.0000,0.000,6.098,6.397,1.0000
609.1299,346.4690,-307.0163,0.0000,0.000,6.196,6.318,1.0000
614.1140,351.3289,-305.9102,0.0000,0.000,6.347,6.186,1.0000
619.0978,356.1392,-304.6066,0.0000,0.000,6.499,6.054,1.0000
624.0833,360.8924,-303.1027,0.0000,0.000,6.216,6.303,1.0000
629.0730,365.5811,-301.3960,0.0000,0.000,5.925,6.559,1.0000
634.0674,370.1960,-299.4864,0.0000,0.000,5.634,6.815,1.0000
639.0638,374.7256,-297.3777,0.0000,0.000,5.702,6.683,1.0000
644.0596,379.1585,-295.0738,0.0000,0.000,5.948,6.357,1.0000
649.0530,383.4847,-292.5802,0.0000,0.000,6.195,6.031,1.0000
654.0465,387.7064,-289.9132,0.0000,0.000,6.269,5.938,1.0000
659.0421,391.8305,-287.0941,0.0000,0.000,6.139,6.119,1.0000
664.0396,395.8633,-284.1427,0.0000,0.000,6.010,6.300,1.0000
669.0365,399.8006,-281.0658,0.0000,0.000,5.934,6.358,1.0000
674.0308,403.6306,-277.8605,0.0000,0.000,5.884,6.358,1.0000
679.0213,407.3416,-274.5238,0.0000,0.000,5.834,6.357,1.0000
684.0080,410.9216,-271.0524,0.0000,0.000,5.868,6.363,1.0000
688.9919,414.3588,-267.4433,0.0000,0.000,5.921,6.371,1.0000
693.9756,417.6414,-263.6934,0.0000,0.000,5.973,6.378,1.0000
698.9627,420.7599,-259.8016,0.0000,0.000,6.041,6.368,1.0000
703.9568,423.7210,-255.7801,0.0000,0.000,6.134,6.328,1.0000
708.9590,426.5385,-251.6468,0.0000,0.000,6.226,6.288,1.0000
713.9682,429.2258,-247.4194,0.0000,0.000,6.292,6.269,1.0000
718.9812,431.7965,-243.1158,0.0000,0.000,6.220,6.352,1.0000
723.9928,434.2643,-238.7539,0.0000,0.000,6.147,6.435,1.0000
728.9967,436.6427,-234.3514,0.0000,0.000,6.075,6.519,1.0000
733.9866,438.9329,-229.9181,0.0000,0.000,6.103,6.543,1.0000
738.9630,441.0905,-225.4337,0.0000,0.000,6.143,6.560,1.0000
743.9327,443.0603,-220.8711,0.0000,0.000,6.183,6.578,1.0000
748.9099,444.7893,-216.2039,0.0000,0.000,6.164,6.436,1.0000
753.9074,446.2879,-211.4364,0.0000,0.000,6.125,6.241,1.0000
758.9210,447.6437,-206.6095,0.0000,0.000,6.086,6.046,1.0000
763.9369,448.9489,-201.7664,0.0000,0.000,5.862,5.790,1.0000
768.9437,450.2688,-196.9367,0.0000,0.000,5.533,5.498,1.0000
773.9424,451.6139,-192.1224,0.0000,0.000,5.205,5.207,1.0000
778.9358,452.9878,-187.3218,0.0000,0.000,4.905,4.945,1.0000
783.9266,454.3941,-182.5332,0.0000,0.000,4.824,4.911,1.0000
788.9176,455.8364,-177.7552,0.0000,0.000,4.743,4.877,1.0000
793.9116,457.3183,-172.9860,0.0000,0.000,4.661,4.843,1.0000
798.9117,458.8426,-168.2240,0.0000,0.000,4.580,4.809,1.0000
803.9167,460.3833,-163.4620,0.0000,0.000,4.499,4.775,1.0000
808.9210,461.8796,-158.6867,0.0000,0.000,4.417,4.741,1.0000
813.9206,463.2688,-153.8840,0.0000,0.000,4.336,4.707,1.0000
818.9163,464.5227,-149.0481,0.0000,0.000,4.255,4.673,1.0000
823.9117,465.6847,-144.1897,0.0000,0.000,4.383,4.769,1.0000
828.9077,466.8072,-139.3215,0.0000,0.000,4.725,4.996,1.0000
833.9038,467.9333,-134.4540,0.0000,0.000,5.066,5.223,1.0000
838.9000,469.0706,-129.5890,0.0000,0.000,5.407,5.450,1.0000
843.8962,470.2187,-124.7264,0.0000,0.000,5.748,5.677,1.0000
848.8927,471.3771,-119.8661,0.0000,0.000,6.089,5.903,1.0000
853.8892,472.5452,-115.0080,0.0000,0.000,6.430,6.130,1.0000
858.8859,473.7225,-110.1520,0.0000,0.000,6.611,6.247,1.0000
863.8828,474.9086,-105.2980,0.0000,0.000,6.471,6.144,1.0000
868.8798,476.1029,-100.4458,0.0000,0.000,6.330,6.040,1.0000
873.8769,477.3050,-95.5953,0.0000,0.000,6.190,5.937,1.0000
878.8743,478.5143,-90.7465,0.0000,0.000,6.049,5.833,1.0000
883.8717,479.7303,-85.8993,0.0000,0.000,5.909,5.730,1.0000
888.8693,480.9525,-81.0534,0.0000,0.000,5.768,5.626,1.0000
893.8671,482.1804,-76.2089,0.0000,0.000,5.628,5.523,1.0000
898.8650,483.4136,-71.3655,0.0000,0.000,5.487,5.419,1.0000
903.8629,484.6515,-66.5233,0.0000,0.000,5.347,5.316,1.0000
908.8610,485.8935,-61.6820,0.0000,0.000,5.206,5.212,1.0000
913.8592,487.1393,-56.8415,0.0000,0.000,5.066,5.109,1.0000
918.8575,488.3883,-52.0018,0.0000,0.000,4.990,5.047,1.0000
923.8558,489.6399,-47.1628,0.0000,0.000,4.967,5.020,1.0000
928.8541,490.8938,-42.3242,0.0000,0.000,4.943,4.993,1.0000
933.8525,492.1493,-37.4861,0.0000,0.000,4.920,4.966,1.0000
938.8509,493.4060,-32.6483,0.0000,0.000,4.896,4.939,1.0000
943.8492,494.6634,-27.8107,0.0000,0.000,4.873,4.912,1.0000
948.8475,495.9210,-22.9732,0.0000,0.000,4.850,4.885,1.0000
953.8458,497.1782,-18.1356,0.0000,0.000,4.826,4.858,1.0000
958.8440,498.4346,-13.2979,0.0000,0.000,4.803,4.831,1.0000
963.8421,499.6896,-8.4600,0.0000,0.000,4.780,4.804,1.0000
